"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","negLogPadj"
"DTX3L",3389.78540647767,-1.63071907043912,0.222093650816962,-7.34248396764425,2.0966564563409e-13,2.97442334580107e-11,10.5265972188468
"HK3",964.019895019732,-2.54484006498361,0.347183599692626,-7.32995471916486,2.30230507627856e-13,3.240449073896e-11,10.4893947994229
"LOC100009451",3210.65882866816,-4.16060225193876,0.567873833615583,-7.32663138473684,2.36009810782846e-13,3.29584013104951e-11,10.4820338624746
"LOC103346277",37.835376658725,-3.94769860942321,0.539011878975395,-7.32395474646565,2.4076790810129e-13,3.33622198241128e-11,10.4767450603937
"UNC5CL",858.178346226734,-3.46900879931297,0.474580995496638,-7.30962434701527,2.67890247703922e-13,3.68349090592893e-11,10.4337403980257
"LOC100353428",890.699428638083,3.49034302909612,0.478263169153304,7.29795487968533,2.92174575483085e-13,3.98673323416804e-11,10.399382823481
"BCL2L14",458.768819748227,-2.18006342238865,0.299109503318648,-7.28851272928689,3.13395288207877e-13,4.24389452781501e-11,10.3722354180217
"LOC108176039",19.0691930289229,-2.10992594517769,0.290590096156826,-7.26083226194677,3.84715787695689e-13,5.17052233463191e-11,10.2864655815502
"HCK",1758.98527819935,-2.15407677622774,0.297771401891034,-7.23399481128142,4.68989699863753e-13,6.25611260079446e-11,10.2036954432181
"LOC100347711",977.257242293321,-2.87033359394261,0.39694155987693,-7.23112388340628,4.79013129407379e-13,6.342488657894e-11,10.197740300743
"ATP6V0D1",4898.61623647078,-1.10962420526473,0.153493534541236,-7.2291266767763,4.86109844553876e-13,6.3891275525004e-11,10.1945584415291
"LOC103349335",70.0611292265711,3.63553747032899,0.503898147098413,7.21482603431553,5.40029704112086e-13,6.99494997174169e-11,10.1552153872585
"TACSTD2",189.440063749542,-2.10905627416306,0.292385134476952,-7.21328147525678,5.4619346743053e-13,7.02389081318038e-11,10.1534222481842
"CFP",3507.38245244407,-2.41374854325141,0.334703561912245,-7.21160100436656,5.52978068486248e-13,7.06034498156548e-11,10.151174077995
"LOC100351437",1776.08350826765,-1.07015306735445,0.148508394253538,-7.20601062810938,5.76149081909634e-13,7.30401761640759e-11,10.1364381880067
"LOC108178049",250.364305021993,-1.92534260690398,0.267685101239752,-7.19256543598051,6.35850757483458e-13,7.94813446854323e-11,10.0997347939965
"LOC100349056",88.5777014499999,1.71611670212404,0.239247464476682,7.17297759404803,7.33838674057704e-13,9.10928215193157e-11,10.0405158458304
"LOC103347708",119.165147325434,-2.94623147744066,0.411104346079981,-7.16662692947417,7.68681306082573e-13,9.47598506636275e-11,10.0233756323732
"UPK3A",40.3443257344793,-5.18932139720462,0.72506814257149,-7.1570120000038,8.24544821816868e-13,1.00950264999839e-10,9.99589253667263
"SIGLEC1",5749.94764649206,-2.03426586672601,0.285141324343605,-7.13423728184222,9.73253127896425e-13,1.1834625619829e-10,9.92684547612223
"LOC100349940",410.094868863921,-2.51067387320246,0.352224086604211,-7.12805843975022,1.01794559874493e-12,1.22944443091659e-10,9.91029109595469
"GRO-A",348.71770374511,-2.29998595990367,0.322914053574162,-7.1225948033118,1.0591385237172e-12,1.27061081284865e-10,9.89598745315586
"CCR1",359.890890057634,-4.25286920701361,0.597186037157889,-7.12151480844018,1.06747262881377e-12,1.27207154933641e-10,9.8954884605366
"CD84",2150.61335078923,-2.39495893389615,0.336349586105412,-7.12044561025734,1.07578680112289e-12,1.27348934238885e-10,9.89500468522026
"FAM43A",585.51726477039,-1.23501886833663,0.173904305895728,-7.10171529092066,1.2321787245613e-12,1.43020744815151e-10,9.84460096459561
"ATP1A4",77.0166532006184,-3.38463730460697,0.47704989075456,-7.09493361219184,1.29413593927985e-12,1.49243096223402e-10,9.82610574958839
"IGF2BP2",236.670145073151,-2.31288857671799,0.326123507994205,-7.09206334417047,1.32127005381363e-12,1.51395526999479e-10,9.81988695593331
"LOC108176481",338.321285096769,-2.86115853200278,0.403847284608113,-7.0847536706337,1.39291842529596e-12,1.58588642370479e-10,9.79972791873627
"ASB9",388.379068237144,1.8468716493016,0.260851037515302,7.08017751009813,1.43969925862791e-12,1.62266397001847e-10,9.78977140689977
"CTSB",47371.192051557,-2.07654548866289,0.293435150652825,-7.07667600164143,1.47653195880887e-12,1.64956304773179e-10,9.78263108068927
"MILR1",841.194082919054,-2.96764377725539,0.420659498344599,-7.05474092213255,1.72922601594356e-12,1.90801944660439e-10,9.71941720326403
"SLC44A4",483.957360178921,-1.58919211005322,0.225242015834873,-7.05548697991707,1.71997288253674e-12,1.90801944660439e-10,9.71941720326403
